Date,Close,High,Low,Open,Volume
2010-06-14,0.2604282796382904,0.2705152695878703,0.25974052411246495,0.2700567750135727,375080000
2010-06-15,0.2732662260532379,0.27464170944574273,0.26294995030131835,0.2634084720942382,528632000
2010-06-16,0.26982754468917847,0.2739540505658157,0.2661595333924436,0.2714322893832156,366480000
2010-06-17,0.28014376759529114,0.28083152306048614,0.2695982566723156,0.27922677852753486,859068000
2010-06-18,0.2819778323173523,0.28541658303722717,0.2796853318374357,0.2817485713378561,932832000
2010-06-21,0.27532944083213806,0.288625943107738,0.27280770783441594,0.287938215135745,579836000
2010-06-22,0.2650134265422821,0.28220718754910395,0.2636379147302271,0.2787684353477396,818164000
2010-06-23,0.2679935693740845,0.27074456449363216,0.259969790338198,0.26753507474228677,614060000
2010-06-24,0.25469690561294556,0.2677641736820045,0.253779916810686,0.2663886631498674,725028000
2010-06-25,0.25400930643081665,0.25676030156079943,0.24988280007146163,0.2565310405796502,507220000
2010-06-28,0.25446778535842896,0.2581357968578549,0.24988278464852645,0.25584329650290366,372008000
2010-06-29,0.24025428295135498,0.24919505153884586,0.23864953802398864,0.24896579055118107,660808000
2010-06-30,0.23406441509723663,0.24323441257170292,0.23406441509723663,0.24071265233472544,623072000
2010-07-01,0.2379617989063263,0.23956654394507557,0.22764553199871615,0.23475230882882775,737008000
2010-07-02,0.23498153686523438,0.23933730452733878,0.22695778453525448,0.2388788098599498,737096000
2010-07-06,0.23245973885059357,0.2416297390014137,0.23039647241940533,0.23406448341123584,712020000
2010-07-07,0.24369291961193085,0.24506843023590208,0.23291817748665475,0.23337667191839528,608412000
2010-07-08,0.23635703325271606,0.24552703533578557,0.2333767771099661,0.24529780168096596,783272000
2010-07-09,0.2372739315032959,0.2388787031151985,0.2342936765038715,0.23750319239892526,571516000
2010-07-12,0.2416297197341919,0.2446099750113182,0.2370447200243834,0.23727395361262144,565396000
2010-07-13,0.2503412067890167,0.25194595110721507,0.2441514630881078,0.2455269465056698,723316000
2010-07-14,0.2528631389141083,0.2631793945233774,0.24919512598819324,0.2613453880604199,1355664000
2010-07-15,0.24575622379779816,0.25332147874960975,0.24277596853450825,0.25309221783368213,953088000
2010-07-16,0.23039652407169342,0.24644405526205934,0.22947953478253527,0.2457562996308096,1288604000
2010-07-19,0.2397957742214203,0.24071276346069928,0.23200125637250588,0.23360602853438525,798440000
2010-07-20,0.24575622379779816,0.24713170730710238,0.23154270290037773,0.23360596915746482,1160988000
2010-07-21,0.23773236572742462,0.24827787233675078,0.23543986666702715,0.24804863882795772,624940000
2010-07-22,0.2416297197341919,0.24415148050608815,0.23887872537405758,0.24025420888974777,462612000
2010-07-23,0.23750320076942444,0.24162970573492615,0.23521070104734043,0.2414004448312168,817604000
2010-07-26,0.24185898900032043,0.24277600547480843,0.23314748280085343,0.23681549404128943,683548000
2010-07-27,0.2397957742214203,0.24300526388765747,0.23681551820062247,0.242546769268018,683472000
2010-07-28,0.23223045468330383,0.24002497042900198,0.2315426992750432,0.23589846530819158,1320808000
2010-07-29,0.20930543541908264,0.22008019303353196,0.20792993822653383,0.2154951932821179,2664476000
2010-07-30,0.2106809765100479,0.21434897410468437,0.20449121775874352,0.20770072077819254,984288000
2010-08-02,0.21045167744159698,0.21526593793101337,0.2095346747929283,0.2143489352823447,917020000
2010-08-03,0.20494970679283142,0.20907621251546857,0.20334496215868295,0.20884696523407287,955444000
2010-08-04,0.21366111934185028,0.21434887454958007,0.2058666195331943,0.20678362192204314,855496000
2010-08-05,0.21641218662261963,0.21687068111221666,0.2104516762715988,0.21434893409067984,800504000
2010-08-06,0.21893393993377686,0.22122643977637502,0.21366118483005034,0.21549519016987964,739904000
2010-08-09,0.22099719941616058,0.22145570759760363,0.2157244441480182,0.22122644667469346,466456000
2010-08-10,0.21182715892791748,0.21778765482271026,0.21091015640617058,0.21732916039402414,772560000
2010-08-11,0.20357419550418854,0.2074714400142612,0.20288644004270381,0.2074714400142612,796148000
2010-08-12,0.20540820062160492,0.20999320058564097,0.19830143974584688,0.1999061842675084,1343584000
2010-08-13,0.2152659147977829,0.21824616966959326,0.21159790459728545,0.2120564127045352,1797392000
2010-08-16,0.20976398885250092,0.21664148996354354,0.20701298020945585,0.21228573652700722,814008000
2010-08-17,0.2125149369239807,0.2164121948919805,0.20976394255252664,0.21182719516330573,481224000
2010-08-18,0.21366111934185028,0.21549512411954794,0.21045161781306573,0.21182712822852534,352920000
2010-08-19,0.22649918496608734,0.22718694035451406,0.21480742534909106,0.21595367522021805,1615100000
2010-08-20,0.22856242954730988,0.2340644451353263,0.22466518558626802,0.22489443281967475,1305308000
2010-08-23,0.22512365877628326,0.2349814118604829,0.22443590347668813,0.2292501632451051,748620000
2010-08-24,0.22283121943473816,0.22512371949924884,0.21732921654703688,0.21778771109418774,641332000
2010-08-25,0.22741618752479553,0.2292501927837761,0.2191631775237593,0.22030944105890438,757532000
2010-08-26,0.22466517984867096,0.2329181893555508,0.22466517984867096,0.23039642885935113,657596000
2010-08-27,0.23200124502182007,0.2338352507394099,0.22030949614922932,0.22604074693622278,1060416000
2010-08-30,0.22099719941616058,0.2310842154353797,0.22099719941616058,0.22925021003836216,602804000
2010-08-31,0.2138904184103012,0.22466517449210896,0.21320266307966715,0.2177876621788938,931488000
2010-09-01,0.21549521386623383,0.2198509667790144,0.21434896381889043,0.21709997213114163,851440000
2010-09-02,0.21939249336719513,0.22008023526324716,0.21411973717556443,0.2161829901924799,596292000
2010-09-03,0.22695772349834442,0.22764546531446994,0.22191421519153323,0.22466522344916973,566484000
2010-09-07,0.22902093827724457,0.23429367931688747,0.22581143600803208,0.22626993047604418,899820000
2010-09-08,0.23658624291419983,0.23819101497899894,0.22695774716920078,0.22947950841780584,1224156000
2010-09-09,0.23337677121162415,0.2397957779732918,0.23039651514419687,0.23956651699550463,697748000
2010-09-10,0.23085495829582214,0.23566921912579705,0.22879171927083583,0.23498146367454992,609292000
2010-09-13,0.24392223358154297,0.24690248902962977,0.23498146723728253,0.23498146723728253,1015792000
2010-09-14,0.2416297197341919,0.24483920859955627,0.2395664534675257,0.24185895332242993,698536000
2010-09-15,0.24208815395832062,0.24231741481822558,0.23612764488826307,0.2393371602831968,555572000
2010-09-16,0.24231746792793274,0.2443807068042973,0.23887871824815643,0.23887871824815643,365280000
2010-09-17,0.24185898900032043,0.24483924471707993,0.24117126080540194,0.24461001109502642,416884000
2010-09-20,0.2455269694328308,0.24644398579225457,0.23956645874721733,0.2418589586526449,443168000
2010-09-21,0.2588234543800354,0.2629499593571674,0.24415146704884647,0.24415146704884647,1779624000
2010-09-22,0.2611159384250641,0.2634084377759779,0.2563016788566459,0.257906422936536,999996000
2010-09-23,0.2663886845111847,0.2746416937083083,0.2618036854747271,0.2640961849929559,1240872000
2010-09-24,0.28106075525283813,0.28197777164474896,0.2702860107813631,0.27234924983784037,1086976000
2010-09-27,0.2751002013683319,0.2833531828135082,0.27143219139575453,0.2831239492706899,999504000
2010-09-28,0.27441251277923584,0.27830975724186946,0.26959825193619985,0.2753295018308831,723192000
2010-09-29,0.2723492681980133,0.2803730460209378,0.26936901254871404,0.27189077363552666,974904000
2010-09-30,0.26776424050331116,0.27899750644239585,0.26547174059681483,0.27578799017604827,787632000
2010-10-01,0.2601989805698395,0.2721200017277985,0.258135741623368,0.2716614798919123,999120000
2010-10-04,0.2576771080493927,0.2620328723002163,0.2524043551819442,0.2576771080493927,749500000
2010-10-05,0.25951141119003296,0.26363791937004816,0.2588236552719015,0.2631794245342184,753588000
2010-10-06,0.24713170528411865,0.2606574706517901,0.24460997187332653,0.2595112207390427,1057604000
2010-10-07,0.24529778957366943,0.24850727921282645,0.2379617664062924,0.24827801824056073,761488000
2010-10-08,0.24896575510501862,0.25102902171395974,0.24094200428179519,0.24438075463460524,706932000
2010-10-11,0.24781948328018188,0.25217524974279537,0.24667323326298193,0.2501119833145818,442680000
2010-10-12,0.2526337802410126,0.25378003042135705,0.24369301243706962,0.24575627915894568,605208000
2010-10-13,0.25996968150138855,0.2636376916776736,0.25400919912586295,0.2567601930937017,968732000
2010-10-14,0.25584331154823303,0.2606575461794845,0.25469703397458854,0.2601990515472836,599172000
2010-10-15,0.2588234543800354,0.2629499593571674,0.25584322659592845,0.25996970424430804,639940000
2010-10-18,0.2604282796382904,0.2615745297384135,0.25446776818614714,0.2590527685866395,448156000
2010-10-19,0.2588234543800354,0.26065745962862213,0.2526337105787136,0.2546969494029034,866136000
2010-10-20,0.2588234543800354,0.2659302144700268,0.2544677158273003,0.2590527152843909,763532000
2010-10-21,0.25423842668533325,0.25951118094110665,0.25034118304541364,0.25905268651207186,1014428000
2010-10-22,0.27051520347595215,0.2725784695491816,0.2530921952806326,0.25584321671160515,1322676000
2010-10-25,0.27303704619407654,0.27510031288833786,0.27005679029931656,0.2725785515938272,673136000
2010-10-26,0.2721199691295624,0.27624647385693046,0.2675349699499869,0.2698274695397746,675248000
2010-10-27,0.27601727843284607,0.27693426755475437,0.2689105170874062,0.2695982725932161,496796000
2010-10-28,0.27624648809432983,0.2806022266079155,0.2737247274840946,0.2796852376562403,704448000
2010-10-29,0.275558739900589,0.2785389950643633,0.2728077456450869,0.2757879734801083,554664000
2010-11-01,0.27601727843284607,0.2817485287666662,0.273724778299318,0.2773927894444658,473920000
2010-11-02,0.2817484438419342,0.286333442726978,0.27555870081287487,0.2771634449568904,581036000
2010-11-03,0.2838118076324463,0.2856458132848158,0.276246551396896,0.2835825466776157,671748000
2010-11-04,0.2842702269554138,0.2895429815617784,0.28381173249589325,0.28656272658176785,700016000
2010-11-05,0.2890845835208893,0.29160631755370414,0.28495807735138456,0.2863335611887126,735116000
2010-11-08,0.29023075103759766,0.2927524843520399,0.2865627405254512,0.28885524026335463,605156000
2010-11-09,0.28862592577934265,0.2925231964733154,0.28702118172645547,0.2902306971609773,633964000
2010-11-10,0.2920647859573364,0.2920647859573364,0.2865627696303024,0.2906892750433891,521016000
2010-11-11,0.2890845835208893,0.2938988179446778,0.28129006579432253,0.28518731099322575,1089980000
2010-11-12,0.3039857745170593,0.3136142960727603,0.29871301921959326,0.3000885301071948,2142560000
2010-11-15,0.30031776428222656,0.3097170249318825,0.2996300361658533,0.30536128599399603,733548000
